
1,201101428,08,02,2011,16,Serious,Yes
1,201101434,26,02,2011,07,Serious,No
1,201101447,25,02,2011,17,Serious,Yes
1,201101463,17,01,2011,18,Serious,No
1,201101477,13,02,2011,16,Serious,Yes
1,201101478,05,03,2011,11,Serious,No
1,201101482,08,03,2011,06,Serious,No
1,201101491,11,03,2011,18,Serious,Yes
1,201101499,12,03,2011,20,Serious,No
1,201101503,21,02,2011,22,Serious,No
1,201101509,09,03,2011,15,Serious,No
1,201101512,12,03,2011,18,Serious,Yes
1,201101515,13,03,2011,16,Serious,No
1,201101516,16,03,2011,14,Serious,Yes
1,201101519,16,02,2011,10,Serious,No
1,201101528,09,03,2011,15,Serious,No
1,201101540,26,03,2011,12,Serious,No
1,201101547,18,03,2011,10,Serious,No
1,201101548,17,03,2011,07,Serious,No
1,201101550,13,03,2011,04,Serious,Yes
1,201101551,19,03,2011,23,Serious,No
1,201101553,17,03,2011,01,Serious,Yes
1,201101555,12,03,2011,23,Serious,No
1,201101558,13,02,2011,00,Serious,No
1,201101560,08,03,2011,19,Serious,No
1,201101561,16,03,2011,12,Serious,Yes
1,201101575,14,02,2011,10,Serious,Yes
1,201101576,28,03,2011,06,Serious,No
1,201101593,01,04,2011,16,Serious,Yes
1,201101594,12,03,2011,22,Serious,Yes
1,201101609,26,01,2011,14,Serious,No
1,201102042,01,04,2011,06,Serious,No
1,201102054,14,04,2011,08,Serious,No
1,201102067,10,04,2011,02,Serious,No
1,201102070,06,04,2011,14,Serious,No
1,201102076,10,04,2011,03,Serious,No
1,201102085,10,04,2011,03,Serious,No
1,201102087,13,02,2011,05,Serious,Yes
1,201102348,11,04,2011,10,Serious,Yes
1,201102349,23,04,2011,16,Serious,No
1,201102353,28,04,2011,17,Serious,Yes
1,201102354,12,04,2011,19,Serious,No
1,201102355,08,04,2011,14,Serious,Yes
1,201102356,26,04,2011,18,Serious,Yes
1,201102380,04,01,2011,02,Serious,No
1,201102395,11,01,2011,12,Serious,No
1,201102586,08,05,2011,16,Serious,No
1,201102592,03,05,2011,15,Serious,No
1,201102790,24,05,2011,16,Serious,No
1,201102794,12,05,2011,15,Serious,Yes
1,201102815,21,05,2011,21,Serious,No
1,201102816,19,05,2011,16,Serious,No
1,201102821,25,05,2011,15,Serious,No
1,201102957,19,05,2011,10,Serious,No
1,201102965,13,05,2011,15,Serious,Yes
1,201102972,25,05,2011,08,Serious,No
1,201102977,24,06,2011,06,Serious,Yes
1,201102981,03,03,2011,10,Serious,Yes
1,201102993,27,05,2011,12,Serious,No
1,201102995,17,06,2011,05,Serious,No
1,201103224,04,06,2011,18,Serious,No
1,201103233,29,06,2011,07,Serious,No
1,201103236,25,06,2011,16,Serious,Yes
1,201103237,26,06,2011,15,Serious,No
1,201103270,27,06,2011,08,Serious,Yes
1,201103274,11,04,2011,09,Serious,Yes
1,201103277,08,07,2011,10,Serious,Yes
1,201103278,08,07,2011,01,Serious,No
1,201103279,08,07,2011,16,Serious,No
1,201103474,07,05,2011,00,Serious,No
1,201103614,13,07,2011,19,Serious,Yes
1,201103616,14,08,2011,20,Serious,Yes
1,201103638,16,08,2011,15,Serious,No
1,201103643,08,08,2011,08,Serious,Yes
1,201103644,07,08,2011,04,Serious,No
1,201103647,29,07,2011,16,Serious,No
1,201103651,16,07,2011,08,Serious,Yes
1,201103664,07,08,2011,13,Serious,No
1,201103668,05,08,2011,14,Serious,Yes
1,201103669,13,08,2011,07,Serious,Yes
1,201103676,24,07,2011,03,Serious,No
1,201103679,23,08,2011,07,Serious,Yes
1,201103682,19,08,2011,16,Serious,Yes
1,201103690,07,07,2011,07,Serious,Yes
1,201103702,16,07,2011,15,Serious,Yes
1,201103703,23,07,2011,18,Serious,No
1,201103704,29,07,2011,12,Serious,Yes
1,201103715,03,08,2011,20,Serious,No
1,201103730,20,08,2011,17,Serious,No
1,201103762,20,08,2011,00,Serious,Yes
1,201103764,01,09,2011,12,Serious,No
1,201103773,06,09,2011,14,Serious,No
1,201103781,06,09,2011,17,Serious,Yes
1,201103931,13,07,2011,16,Serious,No
1,201103939,15,07,2011,07,Serious,No
1,201103941,15,07,2011,07,Serious,No
1,201103945,23,07,2011,17,Serious,Yes
1,201103947,19,07,2011,06,Serious,No
1,201103959,16,07,2011,11,Serious,No
1,201103999,10,07,2011,14,Serious,Yes
1,201104041,22,07,2011,22,Serious,No
1,201104051,20,07,2011,14,Serious,Yes
1,201104052,20,07,2011,15,Serious,Yes
1,201104425,17,09,2011,22,Serious,No
1,201104434,13,09,2011,18,Serious,Yes
1,201104439,27,09,2011,17,Serious,Yes
1,201104440,25,09,2011,20,Serious,No
1,201104488,29,09,2011,14,Serious,Yes
1,201104494,03,10,2011,13,Serious,Yes
1,201104499,03,10,2011,15,Serious,Yes
1,201104500,04,10,2011,13,Serious,No
1,201104516,12,10,2011,12,Serious,No
1,201104522,09,10,2011,15,Serious,Yes
1,201104528,02,10,2011,12,Serious,No
1,201104532,04,10,2011,17,Serious,No
1,201104542,16,10,2011,21,Serious,Yes
1,201104552,30,09,2011,19,Serious,No
1,201104567,16,10,2011,04,Serious,Yes
1,201104578,10,10,2011,12,Serious,Yes
1,201104599,22,10,2011,19,Serious,Yes
1,201104605,31,10,2011,13,Serious,Yes
1,201104608,15,10,2011,19,Serious,Yes
1,201104610,05,09,2011,15,Serious,No
1,201104617,27,10,2011,13,Serious,Yes
1,201104618,21,10,2011,15,Serious,No
1,201104619,29,10,2011,14,Serious,No
1,201104620,29,10,2011,17,Serious,Yes
1,201104623,06,11,2011,14,Serious,Yes
1,201104624,06,11,2011,00,Serious,No
1,201104625,05,11,2011,00,Serious,No
1,201104626,03,11,2011,17,Serious,No
1,201104643,28,10,2011,20,Serious,No
1,201104675,18,11,2011,16,Serious,No
1,201104676,21,10,2011,11,Serious,Yes
1,201104695,20,11,2011,18,Serious,No
1,201104701,19,11,2011,10,Serious,Yes
1,201104706,30,10,2011,13,Serious,No
1,201104717,16,11,2011,10,Serious,Yes
1,201104745,03,12,2011,16,Serious,No
1,201104750,01,12,2011,19,Serious,No
1,201104751,03,12,2011,22,Serious,No
1,201104752,25,11,2011,08,Serious,No
1,201104753,29,11,2011,19,Serious,No
1,201104755,01,12,2011,15,Serious,No
1,201104756,01,12,2011,10,Serious,No
1,201104776,24,11,2011,08,Serious,No
1,201104786,17,12,2011,14,Serious,Yes
1,201104792,02,11,2011,13,Serious,Yes
1,201104793,10,12,2011,17,Serious,No
1,201104815,03,07,2011,16,Serious,No
1,201105633,22,12,2011,11,Serious,Yes
1,201105635,27,12,2011,08,Serious,No
1,201105679,22,12,2011,01,Serious,Yes
1,201105686,28,12,2011,14,Serious,Yes
1,201105697,24,12,2011,21,Serious,No
1,201105702,17,12,2011,01,Serious,No
1,201105725,16,12,2011,08,Serious,No
1,201105726,28,08,2011,23,Serious,Yes
1,201105745,13,08,2011,09,Serious,Yes
1,201200003,08,01,2012,12,Fatal,Yes
1,201200023,28,02,2012,17,Fatal,Yes
1,201200028,09,03,2012,20,Fatal,No
1,201200029,13,03,2012,12,Fatal,No
1,201200035,29,03,2012,19,Fatal,No
1,201200036,30,03,2012,02,Fatal,Yes
1,201200040,12,05,2012,07,Fatal,Yes
1,201200047,27,05,2012,15,Fatal,Yes
1,201200055,07,07,2012,06,Fatal,Yes
1,201200058,14,07,2012,17,Fatal,Yes
1,201200062,19,07,2012,19,Fatal,No
1,201200072,18,08,2012,18,Fatal,No
1,201200078,06,09,2012,12,Fatal,Yes
1,201200088,22,09,2012,21,Fatal,No
1,201200089,23,09,2012,No hours,Fatal,Yes
1,201200091,28,09,2012,15,Fatal,Yes
1,201200096,10,10,2012,11,Fatal,No
1,201200099,13,10,2012,23,Fatal,Yes
1,201200104,19,10,2012,20,Fatal,No
1,201200107,16,10,2012,11,Fatal,No
1,201200110,02,11,2012,15,Fatal,Yes
1,201200111,08,11,2012,04,Fatal,Yes
1,201200114,12,11,2012,17,Fatal,Yes
1,201200120,01,12,2012,05,Fatal,Yes
1,201200128,12,12,2012,16,Fatal,No
1,201200130,18,12,2012,13,Fatal,Yes
1,201200131,18,12,2012,13,Fatal,Yes
1,201201028,06,01,2012,03,Serious,No
1,201201036,16,01,2012,13,Serious,No
1,201201045,20,01,2012,10,Serious,No
1,201201047,17,01,2012,15,Serious,Yes
1,201201056,22,01,2012,15,Serious,No
1,201201059,30,01,2012,07,Serious,No
1,201201063,26,01,2012,17,Serious,Yes
1,201201076,28,01,2012,23,Serious,Yes
1,201201091,21,01,2012,04,Serious,No
1,201201095,06,02,2012,11,Serious,No
1,201201105,12,02,2012,15,Serious,No
1,201201108,07,02,2012,16,Serious,Yes
1,201201132,18,02,2012,21,Serious,No
1,201201133,15,02,2012,04,Serious,Yes
1,201201155,21,02,2012,11,Serious,No
1,201201159,18,02,2012,21,Serious,Yes
1,201201165,06,02,2012,19,Serious,No
1,201201166,09,02,2012,08,Serious,No
1,201201194,06,03,2012,01,Serious,Yes
1,201201224,29,02,2012,11,Serious,No
1,201201225,28,02,2012,07,Serious,No
1,201201262,17,03,2012,11,Serious,No
1,201201263,06,03,2012,11,Serious,Yes
1,201201264,09,03,2012,19,Serious,No
1,201201272,18,03,2012,14,Serious,No
1,201201276,07,03,2012,22,Serious,Yes
1,201201281,31,01,2012,22,Serious,Yes
1,201201293,03,02,2012,16,Serious,Yes
1,201201295,22,03,2012,17,Serious,Yes
1,201201306,23,02,2012,14,Serious,No
1,201201316,09,03,2012,15,Serious,Yes
1,201201320,17,03,2012,No hours,Serious,No
1,201201323,11,03,2012,16,Serious,No
1,201201334,02,03,2012,No hours,Serious,No
1,201201335,29,03,2012,15,Serious,No
1,201201337,06,04,2012,16,Serious,Yes
1,201201340,26,03,2012,13,Serious,Yes
1,201201370,30,03,2012,07,Serious,Yes
1,201201373,08,04,2012,08,Serious,No
1,201201374,08,04,2012,02,Serious,No
1,201201908,09,04,2012,No hours,Serious,No
1,201201909,10,04,2012,14,Serious,Yes
1,201201911,10,04,2012,08,Serious,No
1,201201916,12,04,2012,10,Serious,Yes
1,201201926,11,04,2012,11,Serious,No
1,201201939,29,03,2012,21,Serious,No
1,201201952,20,04,2012,14,Serious,No
1,201201954,19,04,2012,18,Serious,Yes
1,201201955,29,03,2012,23,Serious,No
1,201201969,05,05,2012,14,Serious,Yes
1,201201981,13,04,2012,10,Serious,Yes
1,201201986,06,05,2012,09,Serious,Yes
1,201201994,19,04,2012,18,Serious,No
1,201202212,17,04,2012,06,Serious,No
1,201202228,14,04,2012,18,Serious,No
1,201202241,12,05,2012,17,Serious,No
1,201202244,10,04,2012,06,Serious,Yes
1,201202246,26,04,2012,00,Serious,No
1,201202248,19,05,2012,02,Serious,Yes
1,201202249,19,05,2012,11,Serious,No
1,201202260,07,05,2012,No hours,Serious,Yes
1,201202261,11,05,2012,04,Serious,Yes
1,201202263,24,05,2012,08,Serious,No
1,201202267,21,05,2012,15,Serious,No
1,201202273,22,05,2012,16,Serious,No
1,201202290,17,05,2012,17,Serious,No
1,201202705,09,05,2012,14,Serious,No
1,201202713,29,05,2012,16,Serious,No
1,201202714,29,05,2012,15,Serious,No
1,201202715,03,06,2012,23,Serious,Yes
1,201202716,27,05,2012,20,Serious,Yes
1,201202719,25,05,2012,15,Serious,No
1,201202720,26,05,2012,14,Serious,Yes
1,201202721,01,06,2012,08,Serious,Yes
1,201202744,01,06,2012,23,Serious,Yes
1,201202746,09,06,2012,14,Serious,Yes
1,201202748,09,06,2012,17,Serious,Yes
1,201202767,21,06,2012,06,Serious,No
1,201202773,17,06,2012,15,Serious,No
1,201202775,11,06,2012,15,Serious,Yes
1,201202798,20,06,2012,13,Serious,No
1,201203306,24,06,2012,21,Serious,No
1,201203308,30,05,2012,05,Serious,Yes
1,201203321,23,06,2012,17,Serious,Yes
1,201203322,22,06,2012,08,Serious,No
1,201203327,19,06,2012,14,Serious,No
1,201203416,17,06,2012,21,Serious,Yes
1,201203427,15,07,2012,18,Serious,Yes
1,201203429,08,06,2012,08,Serious,Yes
1,201203431,25,06,2012,04,Serious,No
1,201203434,30,06,2012,10,Serious,No
1,201203443,24,07,2012,10,Serious,Yes
1,201203461,25,07,2012,13,Serious,Yes
1,201203462,01,06,2012,16,Serious,Yes
1,201203463,08,07,2012,04,Serious,Yes
1,201203473,20,07,2012,10,Serious,Yes
1,201203474,14,07,2012,05,Serious,No
1,201203475,23,07,2012,16,Serious,Yes
1,201203586,23,04,2012,14,Serious,Yes
1,201203700,01,07,2012,08,Serious,Yes
1,201203723,10,06,2012,08,Serious,No
1,201203728,26,07,2012,17,Serious,No
1,201203759,08,08,2012,10,Serious,Yes
1,201203760,07,08,2012,07,Serious,No
1,201203766,01,08,2012,16,Serious,Yes
1,201203767,26,07,2012,08,Serious,Yes
1,201203782,18,08,2012,12,Serious,Yes
1,201203783,19,08,2012,10,Serious,Yes
1,201203785,02,08,2012,16,Serious,Yes
1,201203919,20,08,2012,13,Serious,No
1,201203935,17,08,2012,07,Serious,No
1,201203937,05,09,2012,09,Serious,Yes
1,201203946,22,08,2012,11,Serious,Yes
1,201203977,11,07,2012,07,Serious,No
1,201203985,13,09,2012,07,Serious,Yes
1,201203986,07,09,2012,15,Serious,No
1,201203987,28,08,2012,08,Serious,Yes
1,201203990,10,08,2012,08,Serious,No
1,201204304,22,09,2012,14,Serious,No
1,201204314,15,09,2012,20,Serious,Yes
1,201204324,30,03,2012,16,Serious,Yes
1,201204329,23,09,2012,03,Serious,No
1,201204348,01,10,2012,12,Serious,No
1,201204352,21,09,2012,14,Serious,No
1,201204359,09,10,2012,09,Serious,No
1,201204361,03,09,2012,14,Serious,No
1,201204403,08,10,2012,12,Serious,No
1,201204416,26,06,2012,22,Serious,No
1,201204420,03,10,2012,22,Serious,Yes
1,201204427,04,10,2012,17,Serious,No
1,201204446,02,07,2012,03,Serious,No
1,201204457,24,10,2012,17,Serious,Yes
1,201204458,25,10,2012,10,Serious,No
1,201204462,04,11,2012,20,Serious,Yes
1,201204495,04,11,2012,06,Serious,No
1,201204496,02,11,2012,16,Serious,Yes
1,201204497,04,11,2012,23,Serious,Yes
1,201204823,07,11,2012,12,Serious,No
1,201204827,11,11,2012,15,Serious,Yes
1,201204834,15,11,2012,07,Serious,Yes
1,201204850,11,11,2012,16,Serious,Yes
1,201204852,22,11,2012,01,Serious,Yes
1,201204875,25,11,2012,10,Serious,No
1,201204892,19,11,2012,03,Serious,Yes
1,201204894,19,11,2012,09,Serious,Yes
1,201204896,25,11,2012,18,Serious,Yes
1,201205204,26,11,2012,17,Serious,Yes
1,201205205,25,11,2012,16,Serious,No
1,201205206,27,11,2012,11,Serious,Yes
1,201205207,25,11,2012,16,Serious,Yes
1,201205216,10,11,2012,13,Serious,No
1,201205247,04,12,2012,07,Serious,Yes
1,201205251,23,11,2012,17,Serious,No
1,201205253,27,11,2012,16,Serious,No
1,201205272,07,12,2012,07,Serious,No
1,201205273,31,12,2012,23,Serious,No
1,201205275,28,11,2012,15,Serious,Yes
1,201205404,21,11,2012,12,Serious,No
1,201205405,22,12,2012,07,Serious,No
1,201205411,19,12,2012,17,Serious,Yes
1,201205412,29,12,2012,14,Serious,No
1,201205416,30,11,2012,08,Serious,No
1,201205480,14,12,2012,06,Serious,Yes
1,201205485,24,12,2012,02,Serious,No
1,201205491,09,12,2012,14,Serious,Yes
1,201205715,17,12,2012,17,Serious,Yes
1,201205725,25,12,2012,16,Serious,Yes
1,201205782,30,11,2012,17,Serious,Yes
1,201205943,16,12,2012,20,Serious,No
1,201206058,24,12,2012,18,Serious,No
1,2800002,02,01,2008,15,Fatal,Yes
1,2800003,03,01,2008,04,Fatal,No
1,2800006,08,01,2008,23,Fatal,No
1,2800012,25,01,2008,01,Fatal,No
1,2800016,28,01,2008,16,Fatal,Yes
1,2800017,30,01,2008,10,Fatal,Yes
1,2800021,02,02,2008,08,Fatal,No
1,2800027,16,02,2008,02,Fatal,Yes
1,2800030,20,02,2008,17,Fatal,Yes
1,2800031,21,02,2008,17,Fatal,No
1,2800036,29,02,2008,05,Fatal,Yes
1,2800038,07,03,2008,02,Fatal,Yes
1,2800039,08,03,2008,18,Fatal,Yes
1,2800054,17,04,2008,14,Fatal,No
1,2800057,20,04,2008,02,Fatal,Yes
1,2800062,27,04,2008,21,Fatal,Yes
1,2800067,04,05,2008,00,Fatal,Yes
1,2800071,10,05,2008,17,Fatal,Yes
1,2800072,11,05,2008,16,Fatal,No
1,2800074,19,05,2008,08,Fatal,Yes
1,2800080,01,06,2008,19,Fatal,Yes
1,2800082,04,06,2008,08,Fatal,No
1,2800086,12,06,2008,18,Fatal,No
