0691600,COUNTIES/MANUKAU
2266300,WELLINGTON
2774503,CANTERBURY
2187406,WELLINGTON
1785302,CENTRAL
1702900,CENTRAL
2538000,CANTERBURY
1463602,EASTERN
0668902,COUNTIES/MANUKAU
0250105,WAITEMATA
2504805,CANTERBURY
1789700,CENTRAL
0952021,WAIKATO
0236302,WAITEMATA
0113500,NORTHLAND
2699208,CANTERBURY
1792000,CENTRAL
1715400,CENTRAL
0908501,WAIKATO
0767917,COUNTIES/MANUKAU
0047200,NORTHLAND
3036212,SOUTHERN
2584600,CANTERBURY
1955100,WELLINGTON
1076300,WAIKATO
0871900,WAIKATO
0282100,WAITEMATA
0063900,NORTHLAND
0031400,NORTHLAND
3050300,SOUTHERN
2463400,CANTERBURY
1313100,BAY OF PLENTY
1187901,BAY OF PLENTY
1026200,BAY OF PLENTY
0713010,COUNTIES/MANUKAU
0105300,NORTHLAND
0062304,NORTHLAND
3032701,SOUTHERN
2128100,WELLINGTON
1235400,BAY OF PLENTY
1085301,WAIKATO
0983800,WAIKATO
2128400,WELLINGTON
0611700,AUCKLAND CITY
0062206,NORTHLAND
2647500,CANTERBURY
1228300,BAY OF PLENTY
0835101,COUNTIES/MANUKAU
0516100,AUCKLAND CITY
1390100,EASTERN
1307800,BAY OF PLENTY
1141000,BAY OF PLENTY
0081513,NORTHLAND
0031800,NORTHLAND
3182902,SOUTHERN
2551200,CANTERBURY
2505208,CANTERBURY
1926100,WELLINGTON
2514602,CANTERBURY
2006500,WELLINGTON
1694000,CENTRAL
1490900,EASTERN
3180800,SOUTHERN
2992300,SOUTHERN
2042001,WELLINGTON
1583000,CENTRAL
1447700,EASTERN
0855500,WAIKATO
0732802,COUNTIES/MANUKAU
0374200,AUCKLAND CITY
3088502,SOUTHERN
2914300,SOUTHERN
2455102,CANTERBURY
2036300,WELLINGTON
1727500,CENTRAL
1632300,CENTRAL
1309007,BAY OF PLENTY
0452900,AUCKLAND CITY
0237205,WAITEMATA
0049801,NORTHLAND
2980603,SOUTHERN
2511200,CANTERBURY
2254102,WELLINGTON
1908602,WELLINGTON
1148300,BAY OF PLENTY
0956802,WAIKATO
0906200,WAIKATO
0035501,NORTHLAND
3012800,SOUTHERN
2718300,CANTERBURY
1687602,CENTRAL
1046011,WAIKATO
0959101,WAIKATO
0759737,COUNTIES/MANUKAU
2488500,CANTERBURY
2161100,WELLINGTON
0808403,COUNTIES/MANUKAU
2434702,CANTERBURY
2397000,TASMAN
1607900,CENTRAL
1576300,CENTRAL
1430300,EASTERN
1294602,BAY OF PLENTY
0886700,WAIKATO
0143200,WAITEMATA
0037600,NORTHLAND
2000000,WELLINGTON
0942000,WAIKATO
3116500,SOUTHERN
1991900,WELLINGTON
0346900,WAITEMATA
1851100,CENTRAL
1816600,CENTRAL
0986400,WAIKATO
0340100,WAITEMATA
0122500,NORTHLAND
2495200,CANTERBURY
1734000,CENTRAL
1220501,BAY OF PLENTY
0515601,AUCKLAND CITY
0186004,WAITEMATA
2804500,CANTERBURY
1612500,CENTRAL
1467002,EASTERN
0733700,COUNTIES/MANUKAU
2718500,CANTERBURY
2704400,CANTERBURY
2687800,CANTERBURY
2351100,TASMAN
2330100,TASMAN
1842800,CENTRAL
1347500,EASTERN
3032100,SOUTHERN
2816400,CANTERBURY
2256700,WELLINGTON
2078400,WELLINGTON
1744503,CENTRAL
1695300,CENTRAL
1651400,CENTRAL
0597000,AUCKLAND CITY
0340900,WAITEMATA
0226006,WAITEMATA
0081504,NORTHLAND
1776002,CENTRAL
1489600,EASTERN
1192103,BAY OF PLENTY
0595900,AUCKLAND CITY
0384100,AUCKLAND CITY
0369101,AUCKLAND CITY
0327000,WAITEMATA
2957800,SOUTHERN
1908200,WELLINGTON
1577300,CENTRAL
0970900,WAIKATO
0812303,COUNTIES/MANUKAU
0650300,COUNTIES/MANUKAU
0555400,AUCKLAND CITY
0332800,WAITEMATA
2554900,CANTERBURY
2008601,WELLINGTON
1535900,CENTRAL
2330000,TASMAN
1554600,CENTRAL
1061509,WAIKATO
0367700,AUCKLAND CITY
0147107,WAITEMATA
2604600,CANTERBURY
0872100,WAIKATO
0711912,COUNTIES/MANUKAU
0515902,AUCKLAND CITY
2848700,SOUTHERN
1180004,BAY OF PLENTY
3133000,SOUTHERN
2596600,CANTERBURY
1963100,WELLINGTON
1923400,WELLINGTON
1861300,CENTRAL
1465905,EASTERN
1236100,BAY OF PLENTY
2851800,SOUTHERN
2075401,WELLINGTON
1682203,CENTRAL
0136000,WAITEMATA
2090603,WELLINGTON
1357800,EASTERN
0541400,AUCKLAND CITY
0399400,AUCKLAND CITY
0242300,WAITEMATA
0189400,WAITEMATA
3107300,SOUTHERN
2197202,WELLINGTON
0638901,AUCKLAND CITY
0134301,NORTHLAND
0042201,NORTHLAND
0282021,WAITEMATA
2357400,TASMAN
1857400,CENTRAL
1759200,CENTRAL
1235200,BAY OF PLENTY
1203400,BAY OF PLENTY
0735300,COUNTIES/MANUKAU
0453500,AUCKLAND CITY
2227500,CENTRAL
1781400,CENTRAL
1178400,BAY OF PLENTY
1061507,WAIKATO
0333300,WAITEMATA
0184100,WAITEMATA
2552000,CANTERBURY
1953500,WELLINGTON
1135704,BAY OF PLENTY
0713009,COUNTIES/MANUKAU
3130800,SOUTHERN
2969800,SOUTHERN
2178102,WELLINGTON
2054300,WELLINGTON
0800305,COUNTIES/MANUKAU
2693500,CANTERBURY
1466414,EASTERN
1000400,WAIKATO
2339400,TASMAN
2148000,WELLINGTON
1085800,WAIKATO
2919600,SOUTHERN
2818400,CANTERBURY
2115303,WELLINGTON
0889402,WAIKATO
2180101,WELLINGTON
1403202,EASTERN
0483200,AUCKLAND CITY
0393100,AUCKLAND CITY
0236815,WAITEMATA
0117400,NORTHLAND
3017600,SOUTHERN
2831500,SOUTHERN
2756300,CANTERBURY
1671701,CENTRAL
1663500,CENTRAL
1037600,CENTRAL
0171803,WAITEMATA
3125200,SOUTHERN
2482800,CANTERBURY
2434200,CANTERBURY
3119300,SOUTHERN
0575400,AUCKLAND CITY
0520400,AUCKLAND CITY
0495500,AUCKLAND CITY
0150802,WAITEMATA
0141902,WAITEMATA
2310701,TASMAN
0521800,AUCKLAND CITY
0276603,WAITEMATA
0059500,NORTHLAND
2111402,WELLINGTON
1458700,EASTERN
2690900,CANTERBURY
1004400,WAIKATO
0928302,WAIKATO
2823100,CANTERBURY
2641400,CANTERBURY
0968800,WAIKATO
3047802,SOUTHERN
2230900,WELLINGTON
2212100,WELLINGTON
2699500,CANTERBURY
2633300,CANTERBURY
2558900,CANTERBURY
2219600,CENTRAL
2798100,CANTERBURY
2547300,CANTERBURY
1964100,WELLINGTON
1697500,CENTRAL
1477400,EASTERN
1461004,EASTERN
0424400,AUCKLAND CITY
2283700,TASMAN
1988100,WELLINGTON
1824500,CENTRAL
2852700,SOUTHERN
1481400,EASTERN
1475300,EASTERN
0558600,AUCKLAND CITY
0349100,WAITEMATA
0347700,WAITEMATA
0196700,WAITEMATA
2385700,TASMAN
1830400,CENTRAL
1785700,CENTRAL
1710200,CENTRAL
1570302,CENTRAL
1555607,CENTRAL
1280702,BAY OF PLENTY
1147200,BAY OF PLENTY
1010000,WAIKATO
0711909,COUNTIES/MANUKAU
0270000,WAITEMATA
0181614,WAITEMATA
3140000,SOUTHERN
2432605,CANTERBURY
2399100,TASMAN
2745200,CANTERBURY
0813702,COUNTIES/MANUKAU
0813300,COUNTIES/MANUKAU
0711115,COUNTIES/MANUKAU
0207503,WAITEMATA
3060400,SOUTHERN
0283602,WAITEMATA
0168800,WAITEMATA
3098600,SOUTHERN
2743400,CANTERBURY
0587600,AUCKLAND CITY
0050805,NORTHLAND
2778000,CANTERBURY
2743901,CANTERBURY
2000904,WELLINGTON
1275700,BAY OF PLENTY
1197000,BAY OF PLENTY
0951910,WAIKATO
2797200,CANTERBURY
1277800,BAY OF PLENTY
1268209,BAY OF PLENTY
1263700,BAY OF PLENTY
0358423,AUCKLAND CITY
0233102,WAITEMATA
2919200,SOUTHERN
2712401,CANTERBURY
2695400,CANTERBURY
1671000,CENTRAL
0852002,WAIKATO
0141603,WAITEMATA
0239900,WAITEMATA
3104100,SOUTHERN
2735900,CANTERBURY
2627400,CANTERBURY
2605300,CANTERBURY
1248800,BAY OF PLENTY
0794400,COUNTIES/MANUKAU
2431802,CANTERBURY
2205600,WELLINGTON
1205011,BAY OF PLENTY
0696804,COUNTIES/MANUKAU
0436204,AUCKLAND CITY
0180809,WAITEMATA
0059900,NORTHLAND
1048406,WAIKATO
0174403,WAITEMATA
0477400,AUCKLAND CITY
1730701,CENTRAL
1320102,BAY OF PLENTY
1278101,BAY OF PLENTY
0549501,AUCKLAND CITY
0252300,WAITEMATA
0171907,WAITEMATA
3055700,SOUTHERN
2380600,TASMAN
1639200,CENTRAL
0795801,COUNTIES/MANUKAU
0553900,AUCKLAND CITY
2975600,SOUTHERN
2088000,WELLINGTON
2001500,WELLINGTON
1999302,WELLINGTON
1899200,WELLINGTON
0280707,WAITEMATA
3030400,SOUTHERN
2264900,WELLINGTON
0282018,WAITEMATA
0188001,WAITEMATA
0079406,NORTHLAND
2754900,CANTERBURY
2489700,CANTERBURY
2820400,CANTERBURY
2688200,CANTERBURY
2648100,CANTERBURY
1258200,BAY OF PLENTY
1018200,WAIKATO
0375600,AUCKLAND CITY
0237600,WAITEMATA
2796200,CANTERBURY
1215900,BAY OF PLENTY
0994200,WAIKATO
0923800,WAIKATO
2146600,WELLINGTON
1776500,CENTRAL
1163300,BAY OF PLENTY
1088300,WAIKATO
1014801,WAIKATO
0880000,WAIKATO
2453203,CANTERBURY
2372100,TASMAN
2058002,WELLINGTON
1857900,CENTRAL
1461900,EASTERN
1206811,BAY OF PLENTY
1015800,WAIKATO
0023900,NORTHLAND
2576504,CANTERBURY
1958600,WELLINGTON
1230723,BAY OF PLENTY
0984600,WAIKATO
0859900,WAIKATO
0268200,WAITEMATA
0191000,WAITEMATA
2630000,CANTERBURY
2457900,CANTERBURY
1254700,BAY OF PLENTY
0639201,AUCKLAND CITY
0180602,WAITEMATA
1519200,EASTERN
1218000,BAY OF PLENTY
0814502,COUNTIES/MANUKAU
0726500,COUNTIES/MANUKAU
0595200,AUCKLAND CITY
0224800,WAITEMATA
0176602,WAITEMATA
0049905,NORTHLAND
3043300,SOUTHERN
0832800,COUNTIES/MANUKAU
2676600,CANTERBURY
1971400,WELLINGTON
1495700,EASTERN
1220100,BAY OF PLENTY
0287400,WAITEMATA
0175904,WAITEMATA
2692900,CANTERBURY
2652100,CANTERBURY
2201600,WELLINGTON
1907100,WELLINGTON
1616101,CENTRAL
0415400,AUCKLAND CITY
0184300,WAITEMATA
3162400,SOUTHERN
3053500,SOUTHERN
2793000,CANTERBURY
2681900,CANTERBURY
1599800,CENTRAL
0953002,WAIKATO
0847101,WAIKATO
0310500,WAITEMATA
0005201,NORTHLAND
1839825,CENTRAL
1720804,CENTRAL
1564302,CENTRAL
0800315,COUNTIES/MANUKAU
0557100,AUCKLAND CITY
2445102,CANTERBURY
1680600,CENTRAL
1103100,WAIKATO
2567900,CANTERBURY
0801700,COUNTIES/MANUKAU
0760141,COUNTIES/MANUKAU
0734703,COUNTIES/MANUKAU
3031800,SOUTHERN
3030912,SOUTHERN
2963300,SOUTHERN
2871300,SOUTHERN
0967100,WAIKATO
0634337,COUNTIES/MANUKAU
0046001,NORTHLAND
2447900,CANTERBURY
1894000,WELLINGTON
3162800,SOUTHERN
3009200,SOUTHERN
2820100,CANTERBURY
2592800,CANTERBURY
2475700,CANTERBURY
2124100,WELLINGTON
1841401,CENTRAL
1427000,EASTERN
1280503,BAY OF PLENTY
1118800,WAIKATO
2393200,TASMAN
2111600,WELLINGTON
1741901,CENTRAL
1675300,CENTRAL
0236804,WAITEMATA
2672500,CANTERBURY
2170000,WELLINGTON
1933800,WELLINGTON
1323401,BAY OF PLENTY
1155700,BAY OF PLENTY
2954202,SOUTHERN
2665200,CANTERBURY
0078200,NORTHLAND
3153600,SOUTHERN
2594900,CANTERBURY
2394600,TASMAN
0582000,AUCKLAND CITY
2630500,CANTERBURY
2086714,WELLINGTON
1998300,WELLINGTON
1805900,CENTRAL
2706100,CANTERBURY
1920200,WELLINGTON
1469200,EASTERN
0966200,WAIKATO
0899500,WAIKATO
0226105,WAITEMATA
2543800,CANTERBURY
2267200,WELLINGTON
1661700,CENTRAL
1596100,CENTRAL
3141903,SOUTHERN
2237500,WELLINGTON
1913601,WELLINGTON
1727601,CENTRAL
0956002,WAIKATO
0568400,AUCKLAND CITY
0502900,AUCKLAND CITY
2305400,TASMAN
1961400,WELLINGTON
0852200,WAIKATO
3115600,SOUTHERN
3066700,SOUTHERN
3021800,SOUTHERN
2366404,TASMAN
2272901,WELLINGTON
2130400,WELLINGTON
1804300,CENTRAL
1611800,CENTRAL
1501800,EASTERN
1159202,BAY OF PLENTY
1149400,BAY OF PLENTY
0157500,WAITEMATA
0112201,NORTHLAND
2411500,TASMAN
1493000,EASTERN
1335100,BAY OF PLENTY
1056402,WAIKATO
0811500,COUNTIES/MANUKAU
2903400,SOUTHERN
2447105,CANTERBURY
2345200,TASMAN
2292211,TASMAN
2110102,WELLINGTON
0125600,NORTHLAND
2905500,SOUTHERN
1655100,CENTRAL
0899400,WAIKATO
0531700,AUCKLAND CITY
0175813,WAITEMATA
2095700,WELLINGTON
1622400,CENTRAL
0049903,NORTHLAND
2883900,SOUTHERN
2799100,CANTERBURY
1620800,CENTRAL
1254503,BAY OF PLENTY
1210600,BAY OF PLENTY
2854200,SOUTHERN
1731900,CENTRAL
1585000,CENTRAL
1583500,CENTRAL
0804100,COUNTIES/MANUKAU
2840200,SOUTHERN
2764400,CANTERBURY
1630400,CENTRAL
1111400,WAIKATO
2644200,CANTERBURY
1128400,BAY OF PLENTY
2408300,TASMAN
1798300,CENTRAL
1295100,BAY OF PLENTY
0314900,WAITEMATA
0168002,WAITEMATA
3192700,SOUTHERN
2605900,CANTERBURY
2358501,TASMAN
2206600,WELLINGTON
2059100,WELLINGTON
2024200,WELLINGTON
1268207,BAY OF PLENTY
0710400,COUNTIES/MANUKAU
2954201,SOUTHERN
0226502,WAITEMATA
2169901,WELLINGTON
0236400,WAITEMATA
0005500,NORTHLAND
0823100,COUNTIES/MANUKAU
0777401,COUNTIES/MANUKAU
2024900,WELLINGTON
1562302,CENTRAL
2652600,CANTERBURY
2571900,CANTERBURY
1928800,WELLINGTON
0471800,AUCKLAND CITY
0213200,WAITEMATA
2259100,WELLINGTON
1791302,CENTRAL
1543400,CENTRAL
1128800,BAY OF PLENTY
1044700,WAIKATO
0319400,WAITEMATA
2730400,CANTERBURY
2038301,WELLINGTON
1205035,BAY OF PLENTY
2350302,TASMAN
1894100,WELLINGTON
1106100,WAIKATO
0012200,NORTHLAND
2029700,WELLINGTON
1662400,CENTRAL
0466102,AUCKLAND CITY
0132600,NORTHLAND
1250700,BAY OF PLENTY
3006602,SOUTHERN
2858702,SOUTHERN
2686100,CANTERBURY
2485412,CANTERBURY
1673900,CENTRAL
1046010,WAIKATO
1038700,CENTRAL
2111800,WELLINGTON
1916000,WELLINGTON
1915203,WELLINGTON
1252603,BAY OF PLENTY
1119900,WAIKATO
1046905,WAIKATO
0516001,AUCKLAND CITY
0396800,AUCKLAND CITY
2875700,SOUTHERN
2056611,WELLINGTON
0960001,WAIKATO
3130100,SOUTHERN
1826100,CENTRAL
1222600,BAY OF PLENTY
0844300,COUNTIES/MANUKAU
0815605,COUNTIES/MANUKAU
0549300,AUCKLAND CITY
0133200,NORTHLAND
2774000,CANTERBURY
2449002,CANTERBURY
2185300,WELLINGTON
2013000,WELLINGTON
1164400,BAY OF PLENTY
0751900,COUNTIES/MANUKAU
0302202,WAITEMATA
2744000,CANTERBURY
0555800,AUCKLAND CITY
0281300,WAITEMATA
2802700,CANTERBURY
2726700,CANTERBURY
2381200,TASMAN
1443000,EASTERN
1280017,BAY OF PLENTY
0723000,COUNTIES/MANUKAU
0588001,AUCKLAND CITY
0219900,WAITEMATA
2732600,CANTERBURY
2687700,CANTERBURY
2579700,CANTERBURY
1922503,WELLINGTON
1244500,BAY OF PLENTY
1105600,WAIKATO
0991200,WAIKATO
0937100,WAIKATO
0760904,COUNTIES/MANUKAU
0420700,AUCKLAND CITY
3040115,SOUTHERN
2048200,WELLINGTON
1587901,CENTRAL
2971100,SOUTHERN
1894200,WELLINGTON
1204713,BAY OF PLENTY
1190400,BAY OF PLENTY
0224403,WAITEMATA
2469300,CANTERBURY
1204817,BAY OF PLENTY
1114802,BAY OF PLENTY
0952900,WAIKATO
0711163,COUNTIES/MANUKAU
0403200,AUCKLAND CITY
3132400,SOUTHERN
3087700,SOUTHERN
2041500,WELLINGTON
0500600,AUCKLAND CITY
2970300,SOUTHERN
1770200,CENTRAL
0668802,COUNTIES/MANUKAU
0302300,WAITEMATA
0867600,WAIKATO
0788903,COUNTIES/MANUKAU
0759504,COUNTIES/MANUKAU
0898000,WAIKATO
0758200,COUNTIES/MANUKAU
0534602,AUCKLAND CITY
0297500,WAITEMATA
1569100,CENTRAL
2623100,CANTERBURY
2417100,TASMAN
2043400,WELLINGTON
1624600,CENTRAL
1502200,EASTERN
0763700,COUNTIES/MANUKAU
0610800,AUCKLAND CITY
0320600,WAITEMATA
2580000,CANTERBURY
2364100,TASMAN
1551100,CENTRAL
1323302,BAY OF PLENTY
0906800,WAIKATO
0749200,COUNTIES/MANUKAU
3133100,SOUTHERN
1965400,WELLINGTON
1684100,CENTRAL
2708400,CANTERBURY
2194302,WELLINGTON
2075700,WELLINGTON
1516100,EASTERN
1194300,BAY OF PLENTY
0796000,COUNTIES/MANUKAU
2910400,SOUTHERN
2428200,CANTERBURY
1518200,EASTERN
0500000,AUCKLAND CITY
2981902,SOUTHERN
2004501,WELLINGTON
0613300,AUCKLAND CITY
0251000,WAITEMATA
1088800,WAIKATO
0070907,NORTHLAND
3028008,SOUTHERN
2791000,CANTERBURY
2719800,CANTERBURY
2289305,TASMAN
0978803,WAIKATO
2048700,WELLINGTON
1559700,CENTRAL
1557902,CENTRAL
1533400,CENTRAL
2909115,SOUTHERN
2194702,WELLINGTON
0267702,WAITEMATA
0166500,WAITEMATA
2993600,SOUTHERN
2392000,TASMAN
2161800,WELLINGTON
2135300,WELLINGTON
2097700,WELLINGTON
1523404,EASTERN
0858600,WAIKATO
0566600,AUCKLAND CITY
0386600,AUCKLAND CITY
2841600,SOUTHERN
1918701,WELLINGTON
0570100,AUCKLAND CITY
0075001,NORTHLAND
2444900,CANTERBURY
0302201,WAITEMATA
0274401,WAITEMATA
1830200,CENTRAL
1528100,CENTRAL
0564900,AUCKLAND CITY
0004101,NORTHLAND
3088100,SOUTHERN
2713200,CANTERBURY
2091500,WELLINGTON
1952400,WELLINGTON
1498900,EASTERN
0941402,WAIKATO
0927901,WAIKATO
1839401,CENTRAL
1539900,CENTRAL
1230717,BAY OF PLENTY
1205060,BAY OF PLENTY
0141103,WAITEMATA
2809700,CANTERBURY
2751402,CANTERBURY
2466000,CANTERBURY
1546000,CENTRAL
1205501,BAY OF PLENTY
0956900,WAIKATO
0901301,WAIKATO
0777300,COUNTIES/MANUKAU
0302000,WAITEMATA
2450201,CANTERBURY
2280006,TASMAN
1657100,CENTRAL
1582100,CENTRAL
1062900,WAIKATO
0716500,COUNTIES/MANUKAU
0303501,WAITEMATA
3127000,SOUTHERN
2976701,SOUTHERN
2365800,TASMAN
2099800,WELLINGTON
0764902,COUNTIES/MANUKAU
3133300,SOUTHERN
2417400,TASMAN
2321500,TASMAN
2107300,WELLINGTON
0512200,AUCKLAND CITY
0158901,WAITEMATA
2524103,CANTERBURY
2426000,TASMAN
2011400,WELLINGTON
1511000,EASTERN
1074100,WAIKATO
1034500,CENTRAL
0108400,NORTHLAND
2583900,CANTERBURY
1998902,WELLINGTON
1883101,CENTRAL
0937700,WAIKATO
0137904,WAITEMATA
2994500,SOUTHERN
1546100,CENTRAL
1394804,EASTERN
1046502,WAIKATO
2882300,SOUTHERN
2365001,TASMAN
1644000,CENTRAL
1506700,EASTERN
1086704,WAIKATO
0710602,COUNTIES/MANUKAU
2928700,SOUTHERN
2558300,CANTERBURY
2087800,WELLINGTON
0786801,COUNTIES/MANUKAU
2899000,SOUTHERN
1937300,WELLINGTON
1129900,BAY OF PLENTY
0063804,NORTHLAND
0030300,NORTHLAND
0769019,COUNTIES/MANUKAU
2506901,CANTERBURY
1492400,EASTERN
0768601,COUNTIES/MANUKAU
0705600,COUNTIES/MANUKAU
0508900,AUCKLAND CITY
0428300,AUCKLAND CITY
0180826,WAITEMATA
2824400,CANTERBURY
2561300,CANTERBURY
1273200,BAY OF PLENTY
0729902,COUNTIES/MANUKAU
0179302,WAITEMATA
2714200,CANTERBURY
2429102,CANTERBURY
2354600,TASMAN
0171104,WAITEMATA
2719221,CANTERBURY
2636100,CANTERBURY
2324400,TASMAN
1510100,EASTERN
1059910,WAIKATO
0694900,COUNTIES/MANUKAU
0681308,COUNTIES/MANUKAU
2365707,TASMAN
2071003,WELLINGTON
1887600,WELLINGTON
1671900,CENTRAL
1492700,EASTERN
0587900,AUCKLAND CITY
0137200,WAITEMATA
2930700,SOUTHERN
1814201,CENTRAL
1772800,CENTRAL
1736700,CENTRAL
0995902,WAIKATO
0681319,COUNTIES/MANUKAU
0527300,AUCKLAND CITY
2933800,SOUTHERN
2253400,WELLINGTON
1466704,EASTERN
1289500,BAY OF PLENTY
1380001,EASTERN
0917400,WAIKATO
0282026,WAITEMATA
2630700,CANTERBURY
2569300,CANTERBURY
2486000,CANTERBURY
1474001,EASTERN
1029500,CENTRAL
0603100,AUCKLAND CITY
2022700,WELLINGTON
1582500,CENTRAL
1567000,CENTRAL
1668500,CENTRAL
1640400,CENTRAL
1424400,EASTERN
1482900,EASTERN
0908800,WAIKATO
0515704,AUCKLAND CITY
2320000,TASMAN
2692500,CANTERBURY
2616300,CANTERBURY
2081402,WELLINGTON
1005102,WAIKATO
0405600,AUCKLAND CITY
2741300,CANTERBURY
2069203,WELLINGTON
1593100,CENTRAL
0774801,COUNTIES/MANUKAU
2301500,TASMAN
1354900,EASTERN
0644101,AUCKLAND CITY
1919504,WELLINGTON
0228000,WAITEMATA
3070500,SOUTHERN
2367600,TASMAN
0984100,WAIKATO
0430900,AUCKLAND CITY
0183400,WAITEMATA
0147101,WAITEMATA
2607800,CANTERBURY
1649500,CENTRAL
1205039,BAY OF PLENTY
1188104,BAY OF PLENTY
2773200,CANTERBURY
2719103,CANTERBURY
2445901,CANTERBURY
1130800,BAY OF PLENTY
0773815,COUNTIES/MANUKAU
